,Date, Open, High, Low, Close,Date_PE,PE_CAPE,TR CAPE,Yield
3503,02/02/07,1448.39,1449.33,1444.49,1448.39,2007.02,27.32,29.44,1.40%
3504,02/01/07,1445.94,1446.64,1437.9,1445.94,2007.02,27.32,29.44,1.40%
3505,01/31/07,1438.24,1441.61,1424.78,1438.24,2007.01,27.21,29.33,1.35%
3506,01/30/07,1428.82,1428.82,1420.61,1428.82,2007.01,27.21,29.33,1.35%
3507,01/29/07,1420.62,1426.94,1418.46,1420.62,2007.01,27.21,29.33,1.35%
3508,01/26/07,1422.18,1427.27,1416.96,1422.18,2007.01,27.21,29.33,1.35%
3509,01/25/07,1423.9,1440.69,1422.34,1423.9,2007.01,27.21,29.33,1.35%
3510,01/24/07,1440.13,1440.14,1427.96,1440.13,2007.01,27.21,29.33,1.35%
3511,01/23/07,1427.99,1431.33,1421.66,1427.99,2007.01,27.21,29.33,1.35%
3512,01/22/07,1422.95,1431.39,1420.4,1422.95,2007.01,27.21,29.33,1.35%
3513,01/19/07,1430.5,1431.57,1425.19,1430.5,2007.01,27.21,29.33,1.35%
3514,01/18/07,1426.37,1433.3,1424.21,1426.37,2007.01,27.21,29.33,1.35%
3515,01/17/07,1430.62,1435.27,1428.57,1430.62,2007.01,27.21,29.33,1.35%
3516,01/16/07,1431.9,1433.93,1428.62,1431.9,2007.01,27.21,29.33,1.35%
3517,01/12/07,1430.73,1431.23,1422.58,1430.73,2007.01,27.21,29.33,1.35%
3518,01/11/07,1423.83,1427.12,1414.84,1423.83,2007.01,27.21,29.33,1.35%
3519,01/10/07,1414.85,1415.99,1404.33,1414.85,2007.01,27.21,29.33,1.35%
3520,01/09/07,1412.11,1415.61,1405.42,1412.11,2007.01,27.21,29.33,1.35%
3521,01/08/07,1412.84,1414.98,1403.97,1412.84,2007.01,27.21,29.33,1.35%
3522,01/05/07,1409.71,1418.34,1405.75,1409.71,2007.01,27.21,29.33,1.35%
3523,01/04/07,1418.34,1421.84,1408.22,1418.34,2007.01,27.21,29.33,1.35%
3524,01/03/07,1416.6,1429.42,1407.86,1416.6,2007.01,27.21,29.33,1.35%
3525,12/29/06,1418.3,1427.0,1416.72,1418.3,2006.12,27.28,29.41,1.54%
3526,12/28/06,1424.73,1427.26,1422.05,1424.73,2006.12,27.28,29.41,1.54%
3527,12/27/06,1426.84,1427.72,1416.63,1426.84,2006.12,27.28,29.41,1.54%
3528,12/26/06,1416.9,1417.91,1410.45,1416.9,2006.12,27.28,29.41,1.54%
3529,12/22/06,1410.76,1418.82,1410.28,1410.76,2006.12,27.28,29.41,1.54%
3530,12/21/06,1418.3,1426.4,1415.9,1418.3,2006.12,27.28,29.41,1.54%
3531,12/20/06,1423.53,1429.05,1423.51,1423.53,2006.12,27.28,29.41,1.54%
3532,12/19/06,1425.55,1428.3,1414.88,1425.55,2006.12,27.28,29.41,1.54%
3533,12/18/06,1422.48,1431.81,1420.65,1422.48,2006.12,27.28,29.41,1.54%
3534,12/15/06,1427.09,1431.63,1425.48,1427.09,2006.12,27.28,29.41,1.54%
3535,12/14/06,1425.49,1427.23,1413.16,1425.49,2006.12,27.28,29.41,1.54%
3536,12/13/06,1413.21,1416.64,1411.05,1413.21,2006.12,27.28,29.41,1.54%
3537,12/12/06,1411.56,1413.78,1404.75,1411.56,2006.12,27.28,29.41,1.54%
3538,12/11/06,1413.04,1415.6,1408.56,1413.04,2006.12,27.28,29.41,1.54%
3539,12/08/06,1409.84,1414.09,1403.67,1409.84,2006.12,27.28,29.41,1.54%
3540,12/07/06,1407.29,1418.27,1406.8,1407.29,2006.12,27.28,29.41,1.54%
3541,12/06/06,1412.9,1415.93,1411.05,1412.9,2006.12,27.28,29.41,1.54%
3542,12/05/06,1414.76,1415.27,1408.78,1414.76,2006.12,27.28,29.41,1.54%
3543,12/04/06,1409.12,1411.23,1396.67,1409.12,2006.12,27.28,29.41,1.54%
3544,12/01/06,1396.71,1402.46,1385.93,1396.71,2006.12,27.28,29.41,1.54%
3545,11/30/06,1400.63,1406.3,1393.83,1400.63,2006.11,26.93,29.03,1.54%
3546,11/29/06,1399.48,1401.14,1386.11,1399.48,2006.11,26.93,29.03,1.54%
3547,11/28/06,1386.72,1387.91,1377.83,1386.72,2006.11,26.93,29.03,1.54%
3548,11/27/06,1381.9,1400.95,1381.44,1381.9,2006.11,26.93,29.03,1.54%
3549,11/24/06,1400.95,1405.94,1399.25,1400.95,2006.11,26.93,29.03,1.54%
3550,11/22/06,1406.09,1407.89,1402.26,1406.09,2006.11,26.93,29.03,1.54%
3551,11/21/06,1402.81,1403.49,1399.99,1402.81,2006.11,26.93,29.03,1.54%
3552,11/20/06,1400.5,1404.37,1397.85,1400.5,2006.11,26.93,29.03,1.54%
3553,11/17/06,1401.2,1401.21,1394.55,1401.2,2006.11,26.93,29.03,1.54%
3554,11/16/06,1399.76,1403.76,1396.53,1399.76,2006.11,26.93,29.03,1.54%
3555,11/15/06,1396.57,1401.35,1392.13,1396.57,2006.11,26.93,29.03,1.54%
3556,11/14/06,1393.22,1394.49,1379.07,1393.22,2006.11,26.93,29.03,1.54%
3557,11/13/06,1384.42,1387.61,1378.8,1384.42,2006.11,26.93,29.03,1.54%
3558,11/10/06,1380.9,1381.04,1375.6,1380.9,2006.11,26.93,29.03,1.54%
3559,11/09/06,1378.33,1388.92,1377.31,1378.33,2006.11,26.93,29.03,1.54%
3560,11/08/06,1385.72,1388.61,1376.29,1385.72,2006.11,26.93,29.03,1.54%
3561,11/07/06,1382.84,1388.19,1379.19,1382.84,2006.11,26.93,29.03,1.54%
3562,11/06/06,1379.78,1381.4,1364.27,1379.78,2006.11,26.93,29.03,1.54%
3563,11/03/06,1364.3,1371.68,1360.98,1364.3,2006.11,26.93,29.03,1.54%
3564,11/02/06,1367.34,1368.39,1362.21,1367.34,2006.11,26.93,29.03,1.54%
3565,11/01/06,1367.81,1381.95,1366.26,1367.81,2006.11,26.93,29.03,1.54%
3566,10/31/06,1377.94,1381.21,1372.19,1377.94,2006.1,26.54,28.62,1.50%
3567,10/30/06,1377.93,1381.22,1373.46,1377.93,2006.1,26.54,28.62,1.50%
3568,10/27/06,1377.34,1388.89,1375.85,1377.34,2006.1,26.54,28.62,1.50%
3569,10/26/06,1389.08,1389.45,1379.47,1389.08,2006.1,26.54,28.62,1.50%
3570,10/25/06,1382.22,1383.61,1376.0,1382.22,2006.1,26.54,28.62,1.50%
3571,10/24/06,1377.38,1377.78,1372.42,1377.38,2006.1,26.54,28.62,1.50%
3572,10/23/06,1377.02,1377.4,1363.94,1377.02,2006.1,26.54,28.62,1.50%
3573,10/20/06,1368.6,1368.66,1362.1,1368.6,2006.1,26.54,28.62,1.50%
3574,10/19/06,1366.96,1368.09,1362.06,1366.96,2006.1,26.54,28.62,1.50%
3575,10/18/06,1365.96,1372.87,1360.95,1365.96,2006.1,26.54,28.62,1.50%
3576,10/17/06,1364.05,1369.05,1356.87,1364.05,2006.1,26.54,28.62,1.50%
3577,10/16/06,1369.05,1370.2,1364.48,1369.05,2006.1,26.54,28.62,1.50%
3578,10/13/06,1365.62,1366.63,1360.5,1365.62,2006.1,26.54,28.62,1.50%
3579,10/12/06,1362.83,1363.76,1349.94,1362.83,2006.1,26.54,28.62,1.50%
3580,10/11/06,1349.95,1353.97,1343.57,1349.95,2006.1,26.54,28.62,1.50%
3581,10/10/06,1353.42,1354.23,1348.6,1353.42,2006.1,26.54,28.62,1.50%
3582,10/09/06,1350.66,1352.69,1346.55,1350.66,2006.1,26.54,28.62,1.50%
3583,10/06/06,1349.58,1353.22,1344.21,1349.58,2006.1,26.54,28.62,1.50%
3584,10/05/06,1353.22,1353.79,1347.75,1353.22,2006.1,26.54,28.62,1.50%
3585,10/04/06,1350.22,1350.22,1331.48,1350.22,2006.1,26.54,28.62,1.50%
3586,10/03/06,1334.11,1338.31,1327.1,1334.11,2006.1,26.54,28.62,1.50%
3587,10/02/06,1331.32,1338.54,1330.28,1331.32,2006.1,26.54,28.62,1.50%
3588,09/29/06,1335.85,1339.88,1335.64,1335.85,2006.09,25.64,27.66,1.73%
3589,09/28/06,1339.15,1340.28,1333.75,1339.15,2006.09,25.64,27.66,1.73%
3590,09/27/06,1336.59,1340.08,1333.54,1336.59,2006.09,25.64,27.66,1.73%
3591,09/26/06,1336.34,1336.6,1325.3,1336.34,2006.09,25.64,27.66,1.73%
3592,09/25/06,1326.37,1329.35,1311.58,1326.37,2006.09,25.64,27.66,1.73%
3593,09/22/06,1314.78,1318.03,1310.94,1314.78,2006.09,25.64,27.66,1.73%
3594,09/21/06,1318.03,1328.19,1315.45,1318.03,2006.09,25.64,27.66,1.73%
3595,09/20/06,1325.17,1328.53,1318.28,1325.17,2006.09,25.64,27.66,1.73%
3596,09/19/06,1318.31,1322.04,1312.17,1318.31,2006.09,25.64,27.66,1.73%
3597,09/18/06,1321.18,1324.87,1318.16,1321.18,2006.09,25.64,27.66,1.73%
3598,09/15/06,1319.87,1324.65,1316.28,1319.87,2006.09,25.64,27.66,1.73%
3599,09/14/06,1316.28,1318.0,1313.25,1316.28,2006.09,25.64,27.66,1.73%
3600,09/13/06,1318.07,1319.92,1311.12,1318.07,2006.09,25.64,27.66,1.73%
3601,09/12/06,1313.11,1314.28,1299.53,1313.11,2006.09,25.64,27.66,1.73%
3602,09/11/06,1299.54,1302.36,1290.93,1299.54,2006.09,25.64,27.66,1.73%
3603,09/08/06,1298.92,1300.14,1294.02,1298.92,2006.09,25.64,27.66,1.73%
3604,09/07/06,1294.02,1301.25,1292.13,1294.02,2006.09,25.64,27.66,1.73%
3605,09/06/06,1300.26,1313.04,1299.28,1300.26,2006.09,25.64,27.66,1.73%
3606,09/05/06,1313.25,1314.67,1308.82,1313.25,2006.09,25.64,27.66,1.73%
3607,09/01/06,1311.01,1312.03,1303.8,1311.01,2006.09,25.64,27.66,1.73%
3608,08/31/06,1303.82,1306.11,1302.45,1303.82,2006.08,25.05,27.02,1.74%
3609,08/30/06,1304.27,1306.74,1302.15,1304.27,2006.08,25.05,27.02,1.74%
3610,08/29/06,1304.28,1305.02,1295.29,1304.28,2006.08,25.05,27.02,1.74%
3611,08/28/06,1301.78,1305.02,1293.97,1301.78,2006.08,25.05,27.02,1.74%
3612,08/25/06,1295.09,1298.88,1292.39,1295.09,2006.08,25.05,27.02,1.74%
3613,08/24/06,1296.06,1297.23,1291.4,1296.06,2006.08,25.05,27.02,1.74%
3614,08/23/06,1292.99,1301.5,1289.49,1292.99,2006.08,25.05,27.02,1.74%
3615,08/22/06,1298.82,1302.49,1294.44,1298.82,2006.08,25.05,27.02,1.74%
3616,08/21/06,1297.52,1302.3,1295.51,1297.52,2006.08,25.05,27.02,1.74%
3617,08/18/06,1302.3,1302.3,1293.57,1302.3,2006.08,25.05,27.02,1.74%
3618,08/17/06,1297.48,1300.78,1292.71,1297.48,2006.08,25.05,27.02,1.74%
3619,08/16/06,1295.43,1296.21,1285.27,1295.43,2006.08,25.05,27.02,1.74%
3620,08/15/06,1285.58,1286.23,1268.19,1285.58,2006.08,25.05,27.02,1.74%
3621,08/14/06,1268.21,1278.9,1266.67,1268.21,2006.08,25.05,27.02,1.74%
3622,08/11/06,1266.74,1271.64,1262.08,1266.74,2006.08,25.05,27.02,1.74%
3623,08/10/06,1271.81,1272.55,1261.3,1271.81,2006.08,25.05,27.02,1.74%
3624,08/09/06,1265.95,1283.74,1264.73,1265.95,2006.08,25.05,27.02,1.74%
3625,08/08/06,1271.48,1282.75,1268.37,1271.48,2006.08,25.05,27.02,1.74%
3626,08/07/06,1275.77,1279.31,1273.0,1275.77,2006.08,25.05,27.02,1.74%
